1;JOUVENEL Bertrand (de)
920;BONDUELLE Antoine
921;RADANNE Pierre
922;MOISAN François
923;NADAI Alain
924;MARTIN Yves
925;ZAGAMÉ Paul
926;LALLEMENT Rémi
927;PICHT Robert
928;MATHEWS Georges
929;FLICHY Patrice
930;DALLOZ Xavier
931;MOORE Matthew
932;BRESSAND Albert
933;DISTLER Catherine
934;TRICHET Jean-Claude
935;PADOA-SCHIOPPA Tommaso
936;RICHARD Pierre
937;CARPENTIER Pierre-André
938;GOUX-BAUDIMENT Fabienne
939;LÉVY Michel Louis
940;KAISERGRUBER Danielle
941;COATES Joseph
942;CDU-CSU
943;BONNAURE Pierre
944;GÉLINIER Octave
945;BÉCHU Nathalie
946;CHEVALLIER Éric
947;HASSOUN Judith
948;KADDAR Miloud
949;POMMIER Jeanine
950;SERVOISE Olivier
951;LEHNDORFF Steffen
952;HEDDEBAUT Odile
953;JOIGNAUX Guy
954;BICHOT Jacques
955;EUROSTAT
956;ESTIENNE Jean-François
957;GROUPE DE RECHERCHES PROSPECTIVES BRETON
958;DIDIER Michel
959;DUCATTE Jean-Claude
960;FOUCAULD Jean-Baptiste (de)
961;BOGAERT Henri
962;FITOUSSI Jean-Paul
963;STARK Hans
964;SEGHIN Achille
965;DE JONG André
966;GELAUFF George
967;GEURTS Ben
968;ZALM Gerrit
969;GARELLI Stéphane
970;LINARD de GUERTECHIN Madeleine
971;ALLAIS François
972;GRAEFF Christian
973;LACAZE Jean-Paul
974;BÉHAR Pierre
975;ARVAL
976;TCHERNIA Jean-François
977;BRÉCHON Pierre
978;LAMBERT Yves
979;LEMEL Yannick
980;Schweisguth Étienne
981;CHAUVEL Louis
982;SCHNEIDER-BUNNER Claude
983;MEULEN Ruud H.J. ter
984;KRUGMAN Paul
985;CHORFA Abdelhamid
986;STASI Bernard
987;OUDGHIRI Rémy
988;DUCEL Georges
989;BÉRAUD Claude
990;BENASSOULI Paul
991;MONTI Régine
992;Hayez Philippe
993;BÉNARD André
994;VERGER Daniel
995;DAUCHOT Michel
996;OTTAVI Alain
997;TUCHSZIRER Carole
998;DUVAL Eugène-Jean
999;HAMMOUDA Nacer-Eddine
1000;BUI TRONG Lucienne
1001;CARON Gérard
1002;FRIEDBERG Erhard
1003;SEVILLIA Jean
1004;PINTO Diana
1005;AUBREY Bob
1006;PAYSANT Michel
1007;TOURAINE Marisol
1008;BOURDEAU Luc
1009;'CJD (Centre des jeunes dirigeants d''entreprise)'
1010;DOBIAS Georges
1011;BÉRARD Jean-Michel
1012;VEXIAU Thierry
1013;MAILLARD Guy
1014;OKUBO Yoshiko
1015;SALOMON Jean-Jacques
1016;PENLEY Alexandre
1017;BONNY Sylvie
1018;BINDÉ Jérôme
1019;JÉGOU François
1020;FABRY Elvire
1021;GUIGOU Jean-Louis
1022;PERRINEAU Pascal
1023;BOUCHARD Julie
1024;FAVIER Jean
1025;COVA Bernard
1026;LEBRUN Chantal
1027;ÉLIE Michel
1028;BENSIDOUN Isabelle
1029;CHEVALLIER Agnès
1030;TRIBALAT Michèle
1031;BERTRAND Jacky
1032;BOUISSOU Jean-Marie
1033;SUZUKI Shigenobu
1034;SEIZELET Éric
1035;SADRIA Modjtaba
1036;YATABE Kazuhiko
1037;FAURE Guy
1038;MAYAUDON Pierre
1039;EYRAUD Henri
1040;JOYAUX François
1041;LAÏDI Zaki
1042;SARDON Jean-Paul
1043;PAPON Pierre
1044;HATCHUEL Georges
1045;LOISEL Jean-Pierre
1046;BODIN-RODIER Dominique
1047;MUNIER Francis
1048;NANOPOULOS Kostas
1049;CHESTERTON Gilbert Keith
1050;BORREDON Alain
1051;VANSSAY Bernadette (de)
1052;MAINCENT Emmanuelle
1053;MULDUR Ugur
1054;MER Francis
1055;MARQUIÉ Sophie
1056;GUSMÃO Regina
1057;KAHN Axel
1058;RORTY Richard
1059;DACHEUX Éric
1060;THEYS Jacques
1061;BRADSHAW Jonathan
1062;PROBST Jean-Paul
1063;MARTINAND Claude
1064;PALOU Roland
1065;DAGONNEAU Michel
1066;Mély Bernard
1067;PROUTEAU Lionel
1068;COSTE Lucien
1069;NGUYEN Thi My Dung
1070;QUESNE Lionel
1071;VIVIEN Franck-Dominique
1072;LIBAERT Thierry
1073;GAILLARD Jacques
1074;MASTERS Roger D.
1075;Boisseau du Rocher Sophie
1076;SIMON Jean-christophe
1077;Spector Thérèse
1078;BRAT Éric
1079;COLLOMBEL Philippe
1080;GATIGNOL Laurent
1081;BANETH Jean
1082;RIBAULT Thierry
1083;RAILLON François
1084;DEBRUYNE Stéphanie
1085;MARCILHACY Dominique
1086;MARÉCHAL Jean-Paul
1087;BENBLIDIA Mohamed
1088;MARGAT Jean
1089;VALLÉE Domitille
1090;Kovacshazy Marie-Christine
1091;COLLERIE DE BORELY Aude
1092;COOMANS Géry
1093;DONNADIEU Gérard
1094;CHESNEAUX Jean
1095;OHNET Jean-Marc
1096;BAILLY Jean-Paul
1097;PAILLOTIN Guy
1098;WIERINK Marie
1099;EVANS John
1100;MARIANA Pascal
1101;GAUTHIER Jean-Pierre
1102;SAVEL Stéphanie
1103;LEFEVRE Gilbert 
1104;SILVERA Rachel
1105;DEGROOTE Laurent
1106;ANDCP
1107;LÖPPÖNEN Paavo
1108;VANNE Reijo
1109;ASCHER François
1110;BOY Daniel
1111;DION Albert (de)
1112;PASSY Alexandre
1113;VIGNON André
1114;WATKINS Jr. John Elfreth
1115;SCHMIDT Christian
1116;Engel Ralf
1117;GODINOT Xavier
1118;CATINAT Michel
1119;BRENOT-OULDALI Annie
1120;ROCHÉ Jacques
1121;LAUBACHER Robert J.
1122;MALONE Thomas W.
1123;Lazar Gilbert
1124;GÉRARDIN Arnaud
1125;LIST Friedrich
1126;TAMBURINI Giovanni
1127;BÉLAND Daniel
1128;LANCEREAU Thomas
1129;NEUMANN John von
1130;HESPEL Véronique
1131;THIERRY Michel
1132;DONNAT Olivier
1133;CHOUCHAN Dominique
1134;BERTRAND Gilles
1135;MICHALSKI Anna
1136;PENCH Lucio R.
1137;HUMEUR Venceslas
1138;BEAUD Michel
1139;ARRONDEL Luc
1140;MASSON André
1141;BATISSE Michel
1142;BUI DANG HA DOAN
1143;BELLIARD Octave
1144;TOUTAIN Stéphanie
1145;THÉBAULT Jean-Claude
1146;HASSNER Pierre
1147;FAUCHEUX Sylvie
1148;BOURRELIER Paul-Henri
1149;EBERSTADT Nicholas
1150;CREST Arnaud (du)
1151;GUIHÉNEUF Claire
1152;GUILBAUDEAU Catherine
;
1153;DAVID Gabriel
1154;MICHAUX François
1155;ASSOCIATION FUTUROUEST
1156;SKOLNIKOFF Eugene B.
1157;MIMA Silvana
1158;VIGUIER Laurent
1159;BYÉ Pascal
1160;BAUD Jacques
1161;MARCHAND Jérôme
1162;SMITH Tom W.
1163;FARANDJIS Stélio
1164;VIDAL Florence
1165;KAIL Michel
1166;VATIN François
1167;FERRIOT Dominique
1168;GOURARIER Zeev
1169;MAKARIOU Sophie
1170;MERCIER Jean-Pierre
1171;PRADO Patrick
1172;ANTOINE-PAILLE Marie-Thérèse
1173;DRÉAN Gérard
1174;RACINE Jean-Luc
1175;BERTONCINI Yves
1176;DREVET Jean-François
1177;CHAMPION Françoise
1178;MICHELAT Guy
1179;WILLAIME Jean-Paul
1180;JONCHERAY Jean
1181;BARTHOLIN Chantal
1182;GAUCHET Marcel
1183;HERVIEU-LÉGER Danièle
1184;DELANNOY Benjamin
1185;KEPEL Gilles
1186;DELAMARRE Manuel
1187;VAÏSSE Justin
1188;GONOD Pierre
1189;FRECON Eric
1190;MALINVAUD Edmond
1191;TEULON Frédéric
1192;KESLASSY Éric
1193;ROUBAN Luc
1194;BLANC Gérard
1195;Majster Nathanaël
1196;ANONYME
1197;VANDELAC Louise
1198;HUTCHINSON Martin
1199;ALFONSI Laurence
1200;WALLISER Bernard
1201;MORGAN Nicole
1202;CANNAC Yves
1203;MATHESON Richard
1204;TESTARD Jacques
1205;VERNE Jules
1206;SAUSSOIS Jean-Michel
1207;THÉLOT Claude
1208;Ribolzi Luisa
1209;CROS Françoise
1210;VANISCOTTE Francine
1211;BOSSERELLE Éric
1212;LAJUDIE Benoît
1213;Gollain Vincent
1214;BOUCHERAT Jean-Claude
1215;MODIANO Laurent
1216;JUSTEAU Stéphane
1217;NIQUE Christian
1218;HUTMACHER Walo
1219;GUIHENEUF Pierre-Yves
1220;LACOMBE Philippe
1221;Afriat Christine
1222;ARMAND Louis
1223;FERGUSON Niall
1224;HUE Christelle
1225;PETIT Olivier
1226;DAMON Julien
1227;ROCHÉ Sebastian
1228;TOURNYOL DU CLOS Lorraine
1229;IVALDI Gilles
1230;TOURNIER Vincent
1231;BÈGUE Laurent
1232;MILBURN Philip
1233;Manifeste
1234;LEWIS Bernard
1235;VARET Jacques
1236;AURÉGAN Pascal
1237;JOFFRE Patrick
1238;CHEVALIER Jean-Marie
1239;SAAB Assaad
1240;HERPIN Nicolas
1241;LAVOUX Thierry
1242;COLIN Jean-Paul
1243;FEYNMAN Richard
1244;HERM Anne
1245;POULAIN Michel
1246;ZAMORA LOPEZ Francisco
1247;HELLER Jean-Luc
1248;LEMAÎTRE Georges
1249;GAUDEMET Yves
1250;MEAD Walter Russel
1251;DEZHINA Irina
1252;GRAHAM Loren
1253;HUGO Victor
1254;VIRIOT DURANDAL Jean-Philippe
1255;BLOUET André
1256;PERVANCHON Frank
1257;PERVANCHON Maryse
1258;PARKER FOLLETT Mary
1259;MASSEY Douglas S.
1260;ALBA Richard
1261;MONTES Jérôme
1262;CHENU Alain
1263;ROBINSON John P.
1264;SUZUKI Hiromasa
1265;DELALANDE Philippe
1266;PÉAN Marie-José
1267;GUIDEZ Jean-Marie
1268;NOTAT Nicole
1269;GRÉGOIRE Patrice
1270;MUSSO Pierre
1271;NAÍM Moisés
1272;COMMISSION FRANÇAISE DU DEVELOPPEMENT DURABLE
1273;ALVERGNE Christel
1274;BELY Jacques
1275;LAISNEY Céline
1276;LAMBLIN Véronique
1277;PINTON Michel
1278;LAMBALLE Alain
1279;RICHOU Saphia
1280;CHASTELAND Jean-Claude
1281;SOULÉ Christophe
1282;BOUCHACOURT Daniel
1283;POCHARD Marcel
1284;ADOUE Cyril
1285;ANSART Arnaud
1286;HERVIEU Bertrand
1287;JOLY Pierre-Benoit
1288;BERGERON Alain
1289;TREMBLAY Hélène P.
1290;LOCKE John
1291;BÉNICHOU Grégory
1292;NEYRAUT Michel
1293;FATOUX François
1294;TIBERGHIEN Frédéric
1295;HÉRAULT Bruno
1296;BEAUCHAMP Gorman
1297;CHOPPLET Marc
1298;THOMAS Daniel
1299;DAVEZIES Laurent
1300;'IRIBARNE Philippe (d'')'
1301;JAN Michel
1302;PERELMAN Rémi
1303;CASTEL Viviane (du)
1304;BERTHET Diane
1305;TERNISIEN Michel
1306;BOURG Dominique
1307;ARTUS Patrick
1308;VILLEMEUR Alain
1309;PERRIER-CORNET Philippe
1310;MAREUGE Céline
1311;KAHN Herman
1312;DELANGHE Henri
1313;DUCHENE Vincent
1314;PAILLARD Sandrine
1315;AILLERET François
1316;COLSON Aurélien
1317;TESTART Jacques
1318;BOURDILLON Jacques
1319;ORIVEL Estelle
1320;CHAPONNIÈRE Jean-Raphaël
1321;MAUGARD Alain
1322;QUÉNARD Daniel
1323;VISIER Jean-Christophe
1324;STOJAK Lucy
1325;DELCROIX Geoffrey
1326;SICARD Sophie
1327;CORM Mounir
1328;JEVONS William Stanley
1329;PARADEISE Catherine
1330;BECK Ulrich
1331;BADRÉ Bertrand
1332;CAMDESSUS Michel
1333;CHÉRET Ivan
1334;MAURIN Louis
1335;ASIMOV Isaac
1336;CARTON Benjamin
1337;LACOSTE Olivier
1338;VIRCOULON Thierry
1339;FRIEDMAN Benjamin
1340;ISRAËL Michel
1341;CAZES Georgette
1342;RUET Joël
1343;ALLEMAND Frédéric
1344;PISANI-FERRY Jean
1345;JOUEN Marjorie
1346;CARAYON Bernard
1347;PAHAUT Serge
1348;PALMA André (de)
1349;SHREEVE Jamie
1350;SINÉ Alexandre
1351;BUCLET Nicolas
1352;COLLET Benoît
1353;WINNEN Éric
1354;DELPEUCH Francis
1355;LE BIHAN Geneviève
1356;MAIRE Bernard
1357;DELGOULET Catherine
1358;MILLANVOYE Michel
1359;VOLKOFF Serge
1360;LOBJEOIS Gérard
1361;LAHERRÈRE Jean
1362;CARRÉ Frank
1363;PETIT Jean-Claude
1364;BAL Jean-Louis
1365;CHABOT Bernard
1366;DURANCE Philippe
1367;MARTINEZ Michel
1368;BOISTARD Pierre
1369;VINATIER Laurent
1370;BEER Anne (de)
1371;FOUGIER Eddy
1372;DRON Dominique
1373;THERY Jean-François
1374;ROUX Guillaume
1375;SARFATI Hedva
1376;VIARD Jean
1377;DODET Michel
1378;STEINMETZ Charles P.
1379;BENOIT Guillaume
1380;ABIS Sébastien
1381;BERTHELOT Marcelin
1382;SÉDOV Léonid
1383;VICHNEVSKI Anatoli
1384;LESTIENNE Rémy
1385;BOILLOT Jean-Joseph
1386;AIT-KACI Ahmed
1387;CHIRACHE Sylvère
1388;SAUVAGEOT Claude
1389;GANDOSSI Pierre
1390;BASTIAT Frédéric
1391;HASSID Olivier
1392;ERKMAN Suren
1393;FAN Xiaohong
1394;FUTURIBLES
1395;BOURGEOIS Lucien
1396;BAUQUIS Pierre-René
1397;PIGNARRE Philippe
1398;ROY Claude
1399;LAURENT Marie-Hélène
1400;RECROSIO Nelly
1401;BRUN Isabelle
1402;PACINI Vincent
1403;BULEON Pascal
1404;HUET Agnès
1405;BOUTAUD Aurélien
1406;TOUATI Kamel
1407;BELLON Bertrand
1408;SIWEK Patricia
1409;SOUDOPLATOFF Serge
1410;JOUVENEL François (de)
1411;SALL Alioune
1412;CHEN Yan
1413;MAYER Jean-François
1414;CHARILLON Frédéric
1415;ZABBAL François
1416;ÉTIENNE Bruno
1417;CORM Georges
1418;BRAUDEL Fernand
1419;GUCHTENEIRE Paul (de)
1420;PÉCOUD Antoine
1421;KEHM Barbara M.
1422;LARSEN Kurt
1423;VINCENT-LANCRIN Stéphan
1424;BLANC Isabelle
1425;CORBIERE-NICOLLIER Tourane
1426;PIGUET Frédéric-Paul
1427;VIMONT Claude
1428;BOUCHACOURT Laurent
1429;TREYER Sébastien
1430;DARCET Jean
1431;DEMONQUE Marcel
1432;BENSEBAA Faouzi
1433;GEIST Anna
1434;KIEFER Anna
1435;LINDGREN Mats
1436;LEAPE Jonathan
1437;GRARE Frédéric
1438;SAINT-MÉZARD Isabelle
1439;BLANC Pierre
1440;VACHERON André
1441;BIGOT Bernard
1442;HAIGNERÉ Claudie
1443;HUMBERT Philippe
1444;PIGUET Étienne
1445;BADEY-ANDRÉ Marie
1446;SAINT SALVY Anne-François (de)
1447;FEN CHONG Stéphanie
1448;WEIL Thierry
1449;FLORIN Denis
1450;TEMIME Florian
1451;FAIVRE Didier
1452;BOISMENU Isabelle (de)
1453;DUMONT Gérard-François
1454;GENTIL Bernard
1455;THIERRY Xavier
1456;BAMBERGER Yves
1457;MARCHAND Christophe
1458;REZAKHANLOU Rouzbeh
1459;MORIN Edgar
1460;ZOBRIST Jean-François
1461;RICARD-NIHOUL Gaëtane
1462;ROGEAUX Bernard
1463;LACROIX Denis
1464;PAILLARD Michel
1465;FRAGNIÈRE Augustin
1466;MIKAÏL Barah
1467;LEFRESNE Florence
1468;CORDOBES Stéphane
1469;CUSSET Pierre-Yves
1470;HIRSCHLER Jean
1471;LA MAISONNEUVE Éric (de) 
1472;HUET Jean-Michel
1473;ROMDHANE Mouna
1474;TCHENG Henri
1475;VIENNOIS Isabelle
1476;ABBAS Mehdi
1477;MAUJEAN Sébastien
1478;JANY-CATRICE Florence
1479;ZOTTI Rabih
1480;DAVOINE Lucie
1481;MÉDA Dominique
1482;BIENAYMÉ Alain
1483;DUFUMIER Marc
1484;TILLIE Antoine
1485;BARBIER Jean-Claude
1486;CARNIS Laurent
1487;PRÉVOST Cédric
1488;VAUBAN
1489;COLLOMB Gérard
1490;MANGIN David
1491;REICHEN Bernard
1492;HOOGE Émile
1493;VANDERMOTTEN Christian
1494;SYLVAIN Arnaud
1495;LEPRINCE Emmanuel
1496;VAL Jean-Claude
1497;OSBORN Fairfield Jr Henry
1498;PERTHUIS Christian (de) 
1499;NARDONE Jessica
1500;EVEN Marie-Aude et alii
1501;ÉTIENNE Jean
1502;MARTIN-AMOUROUX Jean-Marie
1503;MÉNANT Guy
1504;FRÉMONT Antoine
1505;BARON Catherine
1506;CUSIN François
1507;SUKUP Viktor
1508;DAVID Bernard
1509;DELBOSC Anaïs
1510;KARSENTY Alain
1511;COURSON Jacques (de)
1512;LAVILLE Bettina
1513;LE ROY Pierre
1514;SOYEUX Annie
1515;SIMON Nicolas
1516;DAB William
1517;TESTUT Nina
1518;BARZACH Michèle
1519;CHANTEREAU Sylvie
1520;DELFRAISSY Jean-François
1521;MOATTI Jean-Paul
1522;ARNOULD Jacques
1523;'YVOIRE Arnauld (d'')'
1524;BLANCHET Didier
1525;HAMAYON Stéphane
1526;GROSSE François
1527;ELY Stéphane
1528;LACAZE Dominique
1529;COQUET Bruno
1530;TABUTEAU Didier
1531;EL-KHAWAGA Dina
1532;FERRIÉ Jean-Noël
1533;NIVET Bastien
1534;BOURGET Bernard
1535;BUREAU Jean-Christophe
1536;ROBITAILLE Michèle
1537;ROUDART Laurence
1538;JAMET Jean-Paul
1539;DUBARLE Dominique
1540;AUVERLOT Dominique
1541;BARREAU Blandine
1542;MONTMORILLON Bernard (de)
1543;RAISSON Virginie
1544;ILASCA Constantin
1545;MARSOLLAT Baptiste
1546;DÉSAUNAY Cécile
1547;RAOULT Didier
1548;SEGADE Jean-Paul
1549;BASIER Benoît
1550;LIPPI Frédéric
1551;QUÉNÉHERVÉ Bernard
1552;THOUVENIN Damien
1553;BOUTHEVILLAIN Carine
1554;DUFRÉNOT Gilles
1555;MOREL Pierre
1556;ALEX Bastien
1557;BILLION Didier
1558;CATTIER François
1559;OSSO Dominique
1560;POUROUCHOTTAMIN Prabodh
1561;PHILIBERT Cédric
1562;EL ANDALOUSSI El Habib
1563;THIBAULT Henri-Luc
1564;ACKET Claude
1565;BACHER Pierre
1566;PORTET Fabienne
1567;VERT Julien
1568;LEPAGE Corinne
1569;LORENS Pierre-Jean
1570;VANIER Martin
1571;FOUQUET Yves
1572;MAJCEN Spela
1573;ROSSETTI DI VALDALBERO Domenico
1574;SROUR-GANDON Perla
1575;CUSI ECHANIZ Paula
1576;BOUGNOUX Brieuc
1577;MARCOU Jean
1578;MATHIAS Paul 
1579;BASSY Alain-Marie
1580;PUNIE Yves
1581;REDECKER Christine
1582;NOWAK Maria
1583;SEN Amartya
1584;DELACROIX Kroa Acka
1585;HOUPHOUET-BOIGNY Denise
1586;POTTIER Antonin
1587;GOUADAIN Daniel
1588;BLOCH Marc
1589;ARLOFF Arles
1590;COLLOMB Bertrand
1591;MARTY Olivier
1592;VEYRET Yvette
1593;SAWAYA David B.
1594;PRAT Frédéric
1595;KUNTZ Marcel
1596;RICROCH Agnès
1597;LEMAIRE Olivier
1598;MASSON Jean E.
1599;MONEYRON Anne
1600;CHEVASSUS-AU-LOUIS Bernard
1601;LA TAILLE-RIVERO Marthe (de)
1602;KAHANE Bernard
1603;Le BLANC Gilles
1604;BRASSARD Guy
1605;ABOUT Edmond
1606;MOLIN Jean-Loup
1607;AUBERT Francis
1608;LARMAGNAC Caroline
1609;MARCELPOIL Emmanuelle
1610;LEHALLE Evelyne
1611;PINSON Gilles
1612;BALATHIER LANTAGE Hugues (de)
1613;CHABAL Pierre
1614;GHERSI Gérard
1615;RASTOIN Jean-Louis
1616;TALANDIER Magali
1617;BOUVIER Alain
1618;BARTHE Laurence
1619;MILIAN Johan
1620;SIMON Jean-Christophe
1621;PEYTRAL Pierre-Olivier
1622;GUARNIERI Franck
1623;PRZYSWA Éric
1624;CATTAN Nadine
1625;ANDRÉ Michel
1626;WIEL Marc
1627;VIDALENC Éric
1628;EMELIANOFF Cyria
1629;MOR Elsa
1630;HUBER Andreas
1631;GIRARD Sébastien
1632;LE MARRE Pierre
1633;ALLIO Cédric
1634;WAISMAN Henri
1635;BARATIER Jérôme
1636;BEAUVAIS Jean-Marie
1637;MÉTAIS Bénédicte
1638;JOUVET Pierre-André
1639;ESTÈBE Philippe
1640;MABILLE François
1641;PORTIER Philippe
1642;FRÉGOSI Franck
1643;BURDY Jean-Paul
1644;ANGOULVANT Jean-Claude
1645;CHANTEPIE Philippe
1646;LEVEAU Arnaud
1647;COUVREUR Patrick
1648;ASTOR Sandrine
1649;DOMPNIER Nathalie
1650;MAGNI BERTON Raul
1651;BELOT Céline
1652;GUINAUDEAU Isabelle
1653;FRANÇOIS Abel
1654;MORVAN Régis
1655;REY-VALETTE Hélène
1656;DELANOË Olivia
1657;BARON-YELLÈS Nacima
1658;BERNIÉ-BOISSARD Catherine
1659;DEWINTRE Cassandre
1660;ALLET Claude
1661;MOATTI Alexandre
1662;BESNIER Jean-Michel
1663;MARCK Adrien
1664;BERTHELOT Geoffroy
1665;BILLAUD Éric
1666;BOEUF Gilles
1667;MASSON-DELMOTTE Valérie
1668;TOUSSAINT Jean-François
1669;LAMARTINE Alphonse (de)
1670;MOEGLIN Pierre
1671;LATTRE-GASQUET Marie (de)
1672;MATHY Sandrine
1673;MONCOMBLE Jean-Eudes
1674;ROZENBERG Julie
1675;GUIVARCH Céline
1676;SAFIR Nadji
1677;TRIKI Karim
1678;OUDEYER Pierre-Yves
1679;FATTAL Charles
1680;HÉRY Michel
1681;BERTRAND Philippe
1682;KHAYAT André
1683;FINDEISEN Cornelia
1684;FOUCHER Michel
1685;DOUCET Philippe
1686;GOUGUET Jean-Jacques
1687;BROCARD Jean-François
1688;BONIFACE Pascal
1689;POLÈSE Mario
1690;PRAGER Jean-Claude
1691;MEUNIER Laurent
1692;ARNSPERGER Christian
1693;PINET Claire
1694;WOOD Ruth
1695;LAMB William
1696;GRANDJEAN Marguerite
1697;RIFKIN Jeremy
1698;AMAR Georges
1699;BONVALOT Hélène
1700;TREICH Nicolas
1701;LAUTIER Marc
1702;THIS Hervé
1703;BARAUD-SERFATY Isabelle
1704;IRIBARNE Alain (d’)
1705;MAZZUCCHI Nicolas
1706;AUBRY Bernard
1707;CAILLIEZ Vincent
1708;LEVRAULT Frédéric
1709;ARAMA Yannick
1710;GOULARD Françoise
1711;L’HUISSIER Ludovic
1712;SAUQUET Éric
1713;SILVA François
1714;LACAN Arnaud
1715;RAGAIN Gilles
1716;PIASTRA Raphaël
1717;VELTZ Pierre 
1718;VICTOR Jean-Christophe
1719;JOUVENEL Charles (de)
1720;SANTELMANN Paul
1721;ANQUEZ Matthieu
1722;NARDON Laurence
1723;BADIE Bertrand
1724;MOUSSY Hugues
1725;DEMAILLY Damien
1726;CHANCEL Lucas
1727;BRIMONT Laura
1728;DAW Georges
1729;DURAND Martine
1730;EILSTEIN Daniel
1731;POZUELOS Jérôme
1732;MALIER Yves
1733;BOISSONNAT Jean
1734;KLEIN Gérard
1735;RUMPALA Yannick
1736;GENDRON Corinne
1737;AUDET René
1738;DARD Olivier
1739;PORTNOFF Arlette
1740;LEMOINE Stéphanie
1741;DAVID Valérie
1742;GANCILLE Jean-Marc
1743;BARRE Philippe
1744;LÉVY Jean-Pierre 
1745;HAJEK Isabelle
1746;POULIZAC Morgan
1747;MORENO Carlos
1748;PRIGENT Lorène
1749;VIOSSAT Louis-Charles
1750;MAULNY Jean-Pierre
1751;GREGGIO Rodolphe
1752;MAFFÉÏ Benoît
1753;LEHOUCQ Roland
1754;MICHAUD Thomas
1755;ROËLS Corinne
1756;DELEVOYE Jean-Paul
1757;BERGEAUD Antonin
1758;LECAT Rémy
1759;GIRARD Norbert
1760;MARTIN Derek
1761;BLANC Yannick
1762;GRANDJEAN Alain
1763;MARTINI Mireille
1764;THE SHIFT PROJECT
1765;MARTIN Solange 
1766;GASPARD Albane
1767;ARNOUX Gabriel
1768;LEVERT Catherine
1769;DUFEIL Éric
1770;HOTTOIS Gilbert
1771;PORTALIS Jean-Étienne-Marie
1772;CARRÈRE-GÉE Marie-Claire
1773;FISHER Kimberly
1774;MINVIELLE Nicolas
1775;WATHELET Olivier
1776;JULLIEN DE POMMEROL Ombeline
1777;RICHER Martin
1778;VIVERET Patrick
1779;GAUDIN Thierry 
1780;NDIAYE Victor G.
1781;DJOGBENOU Ruben B.
1782;VIEILLEDENT Catherine
1783;LESNARD Laurent
1784;CERVEL Jean-François
1785;TADDEI François
1786;AEBISCHER Patrick
1787;ESCHER Gérard
1788;KOHLER Dorothée
1789;WEISZ Jean-Daniel
1790;CHAPERON Pierre
